,Ano,Mes,IdServicio,nombre_ss,IdEstablecimiento,nombre_establecimiento,IdRegion,IdComuna,nombre_comuna,CodigoPrestacion,Prestación,1° mes,3° mes,6° mes
11165,2018,5,10,Servicio de Salud Metropolitano Occidente,110160,Hospital de Curacaví,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,5,10,5
11166,2018,1,10,Servicio de Salud Metropolitano Occidente,110364,Centro de Salud Familiar Huamachuco,13,13128,Renca,A0200001,MENORES CONTROLADOS,3,3,1
11167,2018,3,10,Servicio de Salud Metropolitano Occidente,110431,Posta de Salud Rural Gacitúa,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,1,1
11168,2018,2,10,Servicio de Salud Metropolitano Occidente,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,10,7
11169,2018,11,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
11170,2018,1,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,1
11171,2018,11,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200002,LACTANCIA MATERNA EXCLUSIVA,16,18,9
11172,2018,1,10,Servicio de Salud Metropolitano Occidente,110360,Centro de Salud Familiar Renca,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,32,27,26
11173,2018,3,10,Servicio de Salud Metropolitano Occidente,110364,Centro de Salud Familiar Huamachuco,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,5,3
11174,2018,3,10,Servicio de Salud Metropolitano Occidente,110361,Centro de Salud Familiar Bicentenario,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,20,4
11175,2018,7,10,Servicio de Salud Metropolitano Occidente,200342,Centro Comunitario de Salud Familiar Plaza México,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
11176,2018,7,10,Servicio de Salud Metropolitano Occidente,110390,Centro de Salud Familiar Dr. Alberto Allende Jones,13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,9,4
11177,2018,8,10,Servicio de Salud Metropolitano Occidente,200365,Centro Comunitario de Salud Familiar Villa Los Presidentes,13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,4,3
11178,2018,4,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,,2,2
11179,2018,1,10,Servicio de Salud Metropolitano Occidente,110350,Centro de Salud Familiar Pudahuel Estrella,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,7,6
11180,2018,4,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,11,14,12
11181,2018,12,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,13,13,21
11182,2018,4,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,,2,
11183,2018,3,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,1
11184,2018,4,10,Servicio de Salud Metropolitano Occidente,110492,Posta de Salud Rural Nihue,13,13505,San Pedro,A0200001,MENORES CONTROLADOS,,,
11185,2018,6,10,Servicio de Salud Metropolitano Occidente,110315,Centro de Salud Familiar Santa Anita,13,13117,Lo Prado,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,12,7
11186,2018,8,10,Servicio de Salud Metropolitano Occidente,110351,Centro de Salud Familiar Pudahuel Poniente,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,11,12
11187,2018,12,10,Servicio de Salud Metropolitano Occidente,110477,Centro Comunitario de Salud Familiar María Salas,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,
11188,2018,11,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,6,1
11189,2018,7,10,Servicio de Salud Metropolitano Occidente,110379,Centro de Salud Familiar Dr. Francisco Boris Soler,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,7,19
11190,2018,4,10,Servicio de Salud Metropolitano Occidente,110781,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,4,3
11191,2018,4,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,,3,
11192,2018,8,10,Servicio de Salud Metropolitano Occidente,110781,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,2,3
11193,2018,4,10,Servicio de Salud Metropolitano Occidente,110445,Posta de Salud Rural Pahuilmo,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,,1,1
11194,2018,9,10,Servicio de Salud Metropolitano Occidente,110754,Centro Comunitario de Salud Familiar Río Claro,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,,1,1
11195,2018,12,10,Servicio de Salud Metropolitano Occidente,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,
11196,2018,11,10,Servicio de Salud Metropolitano Occidente,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,,1,
11197,2018,1,10,Servicio de Salud Metropolitano Occidente,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11198,2018,12,10,Servicio de Salud Metropolitano Occidente,110430,Posta de Salud Rural San Antonio de Naltagua,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11199,2018,4,10,Servicio de Salud Metropolitano Occidente,110355,Centro de Salud Familiar Dr. Arturo Albertz,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,10,11
11200,2018,6,10,Servicio de Salud Metropolitano Occidente,110331,Centro de Salud Familiar Lo Amor,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,6,6
11201,2018,3,10,Servicio de Salud Metropolitano Occidente,110340,Centro de Salud Familiar Dr. Raúl Yazigi,13,13117,Lo Prado,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,5,8
11202,2018,12,10,Servicio de Salud Metropolitano Occidente,110335,Centro de Salud Familiar Cerro Navia,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,8,6
11203,2018,2,10,Servicio de Salud Metropolitano Occidente,110335,Centro de Salud Familiar Cerro Navia,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,11,3
11204,2018,4,10,Servicio de Salud Metropolitano Occidente,110475,Posta de Salud Rural Chorombo,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11205,2018,12,10,Servicio de Salud Metropolitano Occidente,110379,Centro de Salud Familiar Dr. Francisco Boris Soler,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,19,8
11206,2018,1,10,Servicio de Salud Metropolitano Occidente,110308,Centro de Salud Familiar Peñaflor,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,14,10,12
11207,2018,5,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,14,14,16
11208,2018,6,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,
11209,2018,4,10,Servicio de Salud Metropolitano Occidente,110758,Centro Comunitario de Salud Familiar Santa Corina,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,1,3,2
11210,2018,5,10,Servicio de Salud Metropolitano Occidente,110758,Centro Comunitario de Salud Familiar Santa Corina,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,1,3,
11211,2018,3,10,Servicio de Salud Metropolitano Occidente,110352,Centro de Salud Familiar Dr. Gustavo Molina,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,11,15,14
11212,2018,12,10,Servicio de Salud Metropolitano Occidente,200454,Centro Comunitario de Salud Familiar Lo Chacón,13,13602,El Monte,A0200002,LACTANCIA MATERNA EXCLUSIVA,0,0,0
11213,2018,5,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,5,3
11214,2018,1,10,Servicio de Salud Metropolitano Occidente,110445,Posta de Salud Rural Pahuilmo,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,4,3,4
11215,2018,12,10,Servicio de Salud Metropolitano Occidente,110393,Centro de Salud Familiar Villa Alhué,13,13502,Alhué,A0200001,MENORES CONTROLADOS,2,1,
11216,2018,5,10,Servicio de Salud Metropolitano Occidente,110308,Centro de Salud Familiar Peñaflor,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,13,9,7
11217,2018,6,10,Servicio de Salud Metropolitano Occidente,110160,Hospital de Curacaví,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,9,3
11218,2018,3,10,Servicio de Salud Metropolitano Occidente,110430,Posta de Salud Rural San Antonio de Naltagua,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,1
11219,2018,4,10,Servicio de Salud Metropolitano Occidente,110430,Posta de Salud Rural San Antonio de Naltagua,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,
11220,2018,4,10,Servicio de Salud Metropolitano Occidente,110375,Centro de Salud Familiar Isla de Maipo,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,4,4,2
11221,2018,1,10,Servicio de Salud Metropolitano Occidente,110375,Centro de Salud Familiar Isla de Maipo,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,3,1
11222,2018,5,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,11,7
11223,2018,2,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,16,18,19
11224,2018,3,10,Servicio de Salud Metropolitano Occidente,110431,Posta de Salud Rural Gacitúa,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,2,1,1
11225,2018,4,10,Servicio de Salud Metropolitano Occidente,200385,Centro Comunitario de Salud Familiar San Vicente de Naltagua,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,1
11226,2018,9,10,Servicio de Salud Metropolitano Occidente,200385,Centro Comunitario de Salud Familiar San Vicente de Naltagua,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11227,2018,6,10,Servicio de Salud Metropolitano Occidente,200385,Centro Comunitario de Salud Familiar San Vicente de Naltagua,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,
11228,2018,8,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,2,2,1
11229,2018,2,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,2,1,1
11230,2018,12,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,2,4,2
11231,2018,2,10,Servicio de Salud Metropolitano Occidente,110425,Centro de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,5,4,5
11232,2018,4,10,Servicio de Salud Metropolitano Occidente,110425,Centro de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,9,5,6
11233,2018,1,10,Servicio de Salud Metropolitano Occidente,110400,Posta de Salud Rural Aliro Cárcarmo (Lonquén),13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,1,
11234,2018,3,10,Servicio de Salud Metropolitano Occidente,110330,Centro de Salud Familiar Dr. Adalberto Steeger,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,21,13,14
11235,2018,5,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,4,7,1
11236,2018,6,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,1,2,2
11237,2018,4,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,1,1
11238,2018,4,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
11239,2018,2,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,3,6
11240,2018,11,10,Servicio de Salud Metropolitano Occidente,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,,1,4
11241,2018,9,10,Servicio de Salud Metropolitano Occidente,110310,Centro de Salud Familiar Andes,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,19,18,9
11242,2018,9,10,Servicio de Salud Metropolitano Occidente,110316,Centro de Salud Familiar Pablo Neruda,13,13117,Lo Prado,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,4,5
11243,2018,5,10,Servicio de Salud Metropolitano Occidente,200342,Centro Comunitario de Salud Familiar Plaza México,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
11244,2018,5,10,Servicio de Salud Metropolitano Occidente,110320,Centro de Salud Familiar Lo Franco,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,4,12
11245,2018,8,10,Servicio de Salud Metropolitano Occidente,200454,Centro Comunitario de Salud Familiar Lo Chacón,13,13602,El Monte,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11246,2018,12,10,Servicio de Salud Metropolitano Occidente,110393,Centro de Salud Familiar Villa Alhué,13,13502,Alhué,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,1,
11247,2018,2,10,Servicio de Salud Metropolitano Occidente,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,3,3
11248,2018,10,10,Servicio de Salud Metropolitano Occidente,110756,Centro Comunitario de Salud Familiar Mar Caribe,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,,2,1
11249,2018,4,10,Servicio de Salud Metropolitano Occidente,110485,Posta de Salud Rural Loica,13,13505,San Pedro,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11250,2018,5,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,10,9
11251,2018,2,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200001,MENORES CONTROLADOS,,,
11252,2018,4,10,Servicio de Salud Metropolitano Occidente,110477,Centro Comunitario de Salud Familiar María Salas,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,1,
11253,2018,4,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,21,9,14
11254,2018,1,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,7,19,14
11255,2018,3,10,Servicio de Salud Metropolitano Occidente,110325,Centro de Salud Familiar Garín,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,5,9
11256,2018,3,10,Servicio de Salud Metropolitano Occidente,110370,Centro de Salud Familiar El Monte,13,13602,El Monte,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,10,6
11257,2018,6,10,Servicio de Salud Metropolitano Occidente,110430,Posta de Salud Rural San Antonio de Naltagua,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11258,2018,6,10,Servicio de Salud Metropolitano Occidente,110325,Centro de Salud Familiar Garín,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,10,4,11
11259,2018,12,10,Servicio de Salud Metropolitano Occidente,110364,Centro de Salud Familiar Huamachuco,13,13128,Renca,A0200001,MENORES CONTROLADOS,1,6,4
11260,2018,2,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200002,LACTANCIA MATERNA EXCLUSIVA,14,16,10
11261,2018,4,10,Servicio de Salud Metropolitano Occidente,110160,Hospital de Curacaví,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,8,4,8
11262,2018,10,10,Servicio de Salud Metropolitano Occidente,110431,Posta de Salud Rural Gacitúa,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,
11263,2018,6,10,Servicio de Salud Metropolitano Occidente,110431,Posta de Salud Rural Gacitúa,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,1,,
11264,2018,9,10,Servicio de Salud Metropolitano Occidente,110775,Centro Comunitario de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11265,2018,8,10,Servicio de Salud Metropolitano Occidente,110490,Posta de Salud Rural La Manga,13,13505,San Pedro,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,
11266,2018,1,10,Servicio de Salud Metropolitano Occidente,110425,Centro de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,5,7,8
11267,2018,12,10,Servicio de Salud Metropolitano Occidente,110425,Centro de Salud Familiar La Islita,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,3,4,4
11268,2018,11,10,Servicio de Salud Metropolitano Occidente,110393,Centro de Salud Familiar Villa Alhué,13,13502,Alhué,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,3,1
11269,2018,5,10,Servicio de Salud Metropolitano Occidente,110393,Centro de Salud Familiar Villa Alhué,13,13502,Alhué,A0200001,MENORES CONTROLADOS,2,2,1
11270,2018,12,10,Servicio de Salud Metropolitano Occidente,110503,Centro Comunitario de Salud Familiar Hacienda Alhué,13,13502,Alhué,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11271,2018,9,10,Servicio de Salud Metropolitano Occidente,110720,Centro Comunitario de Salud Familiar Catamarca,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,1,1,1
11272,2018,10,10,Servicio de Salud Metropolitano Occidente,110725,Centro Comunitario de Salud Familiar Antumalal,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,2,2,3
11273,2018,3,10,Servicio de Salud Metropolitano Occidente,110390,Centro de Salud Familiar Dr. Alberto Allende Jones,13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,11,4
11274,2018,8,10,Servicio de Salud Metropolitano Occidente,110390,Centro de Salud Familiar Dr. Alberto Allende Jones,13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,7,7
11275,2018,4,10,Servicio de Salud Metropolitano Occidente,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,24,25,20
11276,2018,9,10,Servicio de Salud Metropolitano Occidente,110783,Centro Comunitario de Salud Familiar Codigua,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,0,
11277,2018,12,10,Servicio de Salud Metropolitano Occidente,110778,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,3
11278,2018,12,10,Servicio de Salud Metropolitano Occidente,110465,Posta de Salud Rural Santa Emilia,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
11279,2018,5,10,Servicio de Salud Metropolitano Occidente,110475,Posta de Salud Rural Chorombo,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,,,1
11280,2018,8,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,14,15,11
11281,2018,5,10,Servicio de Salud Metropolitano Occidente,110369,Centro de Salud Familiar Dr. Fernando Monckeberg,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,11,11,13
11282,2018,8,10,Servicio de Salud Metropolitano Occidente,110315,Centro de Salud Familiar Santa Anita,13,13117,Lo Prado,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,12,6
11283,2018,5,10,Servicio de Salud Metropolitano Occidente,110345,Centro de Salud Familiar Dr. Carlos Avendaño,13,13117,Lo Prado,A0200001,MENORES CONTROLADOS,16,10,7
11284,2018,11,10,Servicio de Salud Metropolitano Occidente,110315,Centro de Salud Familiar Santa Anita,13,13117,Lo Prado,A0200001,MENORES CONTROLADOS,15,11,6
11285,2018,5,10,Servicio de Salud Metropolitano Occidente,110352,Centro de Salud Familiar Dr. Gustavo Molina,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,14,14,8
11286,2018,10,10,Servicio de Salud Metropolitano Occidente,110350,Centro de Salud Familiar Pudahuel Estrella,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,8,15,13
11287,2018,7,10,Servicio de Salud Metropolitano Occidente,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,6,10
11288,2018,12,10,Servicio de Salud Metropolitano Occidente,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,20,19,20
11289,2018,10,10,Servicio de Salud Metropolitano Occidente,110352,Centro de Salud Familiar Dr. Gustavo Molina,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,15,8,9
11290,2018,6,10,Servicio de Salud Metropolitano Occidente,110361,Centro de Salud Familiar Bicentenario,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,12,11,9
11291,2018,8,10,Servicio de Salud Metropolitano Occidente,110725,Centro Comunitario de Salud Familiar Antumalal,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,2,1,2
11292,2018,6,10,Servicio de Salud Metropolitano Occidente,110390,Centro de Salud Familiar Dr. Alberto Allende Jones,13,13601,Talagante,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,6,4
11293,2018,6,10,Servicio de Salud Metropolitano Occidente,110445,Posta de Salud Rural Pahuilmo,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,1
11294,2018,5,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,,
11295,2018,1,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11296,2018,12,10,Servicio de Salud Metropolitano Occidente,110350,Centro de Salud Familiar Pudahuel Estrella,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,8,6,9
11297,2018,12,10,Servicio de Salud Metropolitano Occidente,110354,Centro de Salud Familiar Violeta Parra,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,9,11,9
11298,2018,4,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,3,4,4
11299,2018,9,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,2,2
11300,2018,8,10,Servicio de Salud Metropolitano Occidente,110781,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,5,2,6
11301,2018,6,10,Servicio de Salud Metropolitano Occidente,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,0,3,1
11302,2018,6,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,3,2
11303,2018,4,10,Servicio de Salud Metropolitano Occidente,110351,Centro de Salud Familiar Pudahuel Poniente,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,19,19,13
11304,2018,9,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
11305,2018,4,10,Servicio de Salud Metropolitano Occidente,110781,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,5,5,3
11306,2018,6,10,Servicio de Salud Metropolitano Occidente,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,
11307,2018,12,10,Servicio de Salud Metropolitano Occidente,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,,1,
11308,2018,7,10,Servicio de Salud Metropolitano Occidente,110430,Posta de Salud Rural San Antonio de Naltagua,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,
11309,2018,3,10,Servicio de Salud Metropolitano Occidente,110355,Centro de Salud Familiar Dr. Arturo Albertz,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,12,11,4
11310,2018,8,10,Servicio de Salud Metropolitano Occidente,110477,Centro Comunitario de Salud Familiar María Salas,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,1,4,1
11311,2018,8,10,Servicio de Salud Metropolitano Occidente,110503,Centro Comunitario de Salud Familiar Hacienda Alhué,13,13502,Alhué,A0200001,MENORES CONTROLADOS,,,
11312,2018,10,10,Servicio de Salud Metropolitano Occidente,200454,Centro Comunitario de Salud Familiar Lo Chacón,13,13602,El Monte,A0200001,MENORES CONTROLADOS,0,1,0
11313,2018,1,10,Servicio de Salud Metropolitano Occidente,110355,Centro de Salud Familiar Dr. Arturo Albertz,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,10,16,12
