,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,Col01,Col02,Col03,1° mes,3° mes,6° mes,Col07,Col08,Col09,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
2414623,5,10,2024,110370,A0200001,13,13602,90.0,15.0,4.0,18.0,18.0,11.0,8.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar El Monte,El Monte,MENORES CONTROLADOS
2414674,1,10,2024,110370,A0200002,13,13602,35.0,9.0,1.0,10.0,2.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar El Monte,El Monte,LACTANCIA MATERNA EXCLUSIVA
2414680,1,10,2024,110370,A0200001,13,13602,88.0,10.0,2.0,15.0,3.0,17.0,29.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar El Monte,El Monte,MENORES CONTROLADOS
2415321,12,10,2024,110370,A0200002,13,13602,41.0,9.0,3.0,10.0,10.0,9.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar El Monte,El Monte,LACTANCIA MATERNA EXCLUSIVA
2415327,12,10,2024,110370,A0200001,13,13602,62.0,10.0,3.0,13.0,17.0,0.0,9.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar El Monte,El Monte,MENORES CONTROLADOS
2415646,7,10,2024,110430,A0200002,13,13603,7.0,2.0,2.0,2.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2415649,7,10,2024,110430,A0200001,13,13603,9.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2415721,8,10,2024,110430,A0200002,13,13603,2.0,,,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2415725,8,10,2024,110430,A0200001,13,13603,5.0,,,1.0,2.0,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2415832,9,10,2024,110430,A0200001,13,13603,1.0,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2415957,4,10,2024,110430,A0200002,13,13603,5.0,2.0,0.0,3.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2415961,4,10,2024,110430,A0200001,13,13603,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416069,5,10,2024,110430,A0200002,13,13603,5.0,1.0,1.0,1.0,,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416072,5,10,2024,110430,A0200001,13,13603,7.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416207,2,10,2024,110430,A0200001,13,13603,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416334,1,10,2024,110430,A0200002,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416337,1,10,2024,110430,A0200001,13,13603,4.0,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416470,11,10,2024,110430,A0200002,13,13603,3.0,1.0,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416474,11,10,2024,110430,A0200001,13,13603,6.0,,,1.0,,1.0,4.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416608,6,10,2024,110430,A0200002,13,13603,2.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416611,6,10,2024,110430,A0200001,13,13603,3.0,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416761,3,10,2024,110430,A0200002,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416764,3,10,2024,110430,A0200001,13,13603,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2416913,10,10,2024,110430,A0200002,13,13603,3.0,,,,2.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2416916,10,10,2024,110430,A0200001,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural San Antonio de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2417293,2,10,2024,110775,A0200002,13,13603,6.0,1.0,,2.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2417298,2,10,2024,110775,A0200001,13,13603,17.0,2.0,,4.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2417368,8,10,2024,110775,A0200002,13,13603,6.0,2.0,0.0,1.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2417372,8,10,2024,110775,A0200001,13,13603,11.0,,,1.0,2.0,2.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2417584,9,10,2024,110775,A0200002,13,13603,3.0,1.0,0.0,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2417587,9,10,2024,110775,A0200001,13,13603,8.0,,,2.0,0.0,5.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2417772,10,10,2024,110775,A0200002,13,13603,7.0,1.0,,2.0,1.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2417777,10,10,2024,110775,A0200001,13,13603,14.0,,,2.0,2.0,4.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2418131,11,10,2024,110775,A0200002,13,13603,4.0,,,1.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2418135,11,10,2024,110775,A0200001,13,13603,11.0,,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2418191,12,10,2024,110775,A0200002,13,13603,2.0,1.0,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2418195,12,10,2024,110775,A0200001,13,13603,5.0,,,,1.0,,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2418511,1,10,2024,110775,A0200002,13,13603,8.0,4.0,,1.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2418516,1,10,2024,110775,A0200001,13,13603,19.0,,,1.0,2.0,6.0,4.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2418772,5,10,2024,110775,A0200002,13,13603,6.0,2.0,,2.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2418777,5,10,2024,110775,A0200001,13,13603,17.0,,,4.0,2.0,4.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2418831,6,10,2024,110775,A0200002,13,13603,4.0,,,,3.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2418835,6,10,2024,110775,A0200001,13,13603,9.0,,,1.0,4.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2419077,7,10,2024,110775,A0200002,13,13603,5.0,1.0,,1.0,2.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2419082,7,10,2024,110775,A0200001,13,13603,18.0,,,1.0,4.0,2.0,5.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2419180,4,10,2024,110775,A0200002,13,13603,8.0,3.0,,3.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2419185,4,10,2024,110775,A0200001,13,13603,21.0,,,4.0,3.0,1.0,8.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2419527,3,10,2024,110775,A0200002,13,13603,7.0,5.0,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2419531,3,10,2024,110775,A0200001,13,13603,8.0,0.0,,0.0,1.0,2.0,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2419595,9,10,2024,110432,A0200002,13,13603,1.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2419663,9,10,2024,110432,A0200001,13,13603,3.0,,,,,,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2419702,6,10,2024,110432,A0200002,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2419704,6,10,2024,110432,A0200001,13,13603,3.0,,,,1.0,1.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2419857,3,10,2024,110432,A0200001,13,13603,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2419965,7,10,2024,110432,A0200001,13,13603,4.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420062,11,10,2024,110432,A0200002,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420065,11,10,2024,110432,A0200001,13,13603,3.0,,,1.0,,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420233,1,10,2024,110432,A0200002,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420237,1,10,2024,110432,A0200001,13,13603,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420343,2,10,2024,110432,A0200002,13,13603,2.0,,,,,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420346,2,10,2024,110432,A0200001,13,13603,6.0,,,,,3.0,,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420495,10,10,2024,110432,A0200002,13,13603,3.0,1.0,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420497,10,10,2024,110432,A0200001,13,13603,5.0,1.0,,1.0,,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420670,8,10,2024,110432,A0200002,13,13603,1.0,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420672,8,10,2024,110432,A0200001,13,13603,2.0,,,,1.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420810,4,10,2024,110432,A0200001,13,13603,4.0,,,2.0,,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2420907,5,10,2024,110432,A0200002,13,13603,1.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2420909,5,10,2024,110432,A0200001,13,13603,2.0,,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2421090,12,10,2024,110432,A0200002,13,13603,3.0,1.0,,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2421091,12,10,2024,110432,A0200001,13,13603,3.0,1.0,,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Isla de Maipo,MENORES CONTROLADOS
2421127,8,10,2024,110375,A0200002,13,13603,17.0,6.0,,7.0,1.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2421132,8,10,2024,110375,A0200001,13,13603,29.0,,,7.0,1.0,4.0,11.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2421224,7,10,2024,110375,A0200002,13,13603,10.0,4.0,1.0,,,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2421229,7,10,2024,110375,A0200001,13,13603,35.0,4.0,1.0,,,8.0,13.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2421390,12,10,2024,110375,A0200002,13,13603,20.0,8.0,,5.0,1.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2421396,12,10,2024,110375,A0200001,13,13603,33.0,8.0,,5.0,1.0,10.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2422570,10,10,2024,110375,A0200002,13,13603,19.0,6.0,1.0,5.0,6.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2422576,10,10,2024,110375,A0200001,13,13603,44.0,6.0,1.0,7.0,6.0,7.0,11.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2422961,3,10,2024,110375,A0200002,13,13603,15.0,6.0,1.0,2.0,2.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2422985,3,10,2024,110375,A0200001,13,13603,43.0,0.0,0.0,4.0,3.0,11.0,7.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2423010,4,10,2024,110375,A0200002,13,13603,16.0,6.0,0.0,2.0,2.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2423015,4,10,2024,110375,A0200001,13,13603,37.0,0.0,0.0,8.0,3.0,9.0,5.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2423465,5,10,2024,110375,A0200001,13,13603,13.0,2.0,,4.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2423901,11,10,2024,110375,A0200002,13,13603,11.0,4.0,2.0,3.0,,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
