,descripcion_prestacion,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
83184,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,13,2024,113717,04040421,13,13105,6.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque
83185,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,13,2024,113717,09600289,13,13105,10.0,7.0,3.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque
83186,Consulta de Lactancia por profesional  - Nutricionista ,12,13,2024,113717,04040426,13,13105,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque
84441,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,14,2024,114331,04040420,13,13110,11.0,7.0,1.0,0.0,3.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
84442,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,14,2024,114331,04040421,13,13110,31.0,7.0,13.0,7.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
84443,Consulta de Lactancia - Otras consultas de Lactancia Materna,7,14,2024,114331,09600287,13,13110,14.0,3.0,6.0,2.0,3.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
84444,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,14,2024,114331,09600289,13,13110,29.0,16.0,5.0,4.0,3.0,1.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
84445,Consulta de Lactancia por profesional  - Enfermera/o,7,14,2024,114331,04040425,13,13110,56.0,17.0,20.0,9.0,10.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
85741,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,13,2024,113329,04040421,13,13105,13.0,0.0,5.0,6.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
85742,Consulta de Lactancia - Otras consultas de Lactancia Materna,1,13,2024,113329,09600287,13,13105,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
85743,Consulta de Lactancia por profesional  - Nutricionista ,1,13,2024,113329,04040426,13,13105,14.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
85773,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,13,2024,200962,04040420,13,13105,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Los Sauces,El Bosque
85774,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,13,2024,200962,09600289,13,13105,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Los Sauces,El Bosque
85775,Consulta de Lactancia por profesional  - Nutricionista ,12,13,2024,200962,04040426,13,13105,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Los Sauces,El Bosque
89237,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,13,2024,113329,04040421,13,13105,10.0,1.0,7.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
89238,Consulta de Lactancia por profesional  - Nutricionista ,9,13,2024,113329,04040426,13,13105,10.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90923,Consulta de Lactancia - Consulta Lactancia Materna de alerta,3,13,2024,113329,04040420,13,13105,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90924,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,3,13,2024,113329,04040421,13,13105,23.0,3.0,7.0,9.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90925,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,13,2024,113329,09600287,13,13105,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90926,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,3,13,2024,113329,09600288,13,13105,1.0,,,,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90927,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,3,13,2024,113329,09600289,13,13105,12.0,0.0,3.0,7.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90928,Consulta de Lactancia por profesional  - Matrona/ón,3,13,2024,113329,04040424,13,13105,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
90929,Consulta de Lactancia por profesional  - Nutricionista ,3,13,2024,113329,04040426,13,13105,22.0,1.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
91383,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,13,2024,113329,04040420,13,13105,4.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
91384,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,13,2024,113329,04040421,13,13105,23.0,11.0,7.0,1.0,4.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
91385,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,4,13,2024,113329,09600289,13,13105,4.0,0.0,1.0,1.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
91386,Consulta de Lactancia por profesional  - Matrona/ón,4,13,2024,113329,04040424,13,13105,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
91387,Consulta de Lactancia por profesional  - Nutricionista ,4,13,2024,113329,04040426,13,13105,23.0,7.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
97908,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,9,2024,200347,04040420,13,13104,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
97909,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,9,2024,200347,04040421,13,13104,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
97910,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,7,9,2024,200347,09600288,13,13104,1.0,,,,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
97911,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,9,2024,200347,09600289,13,13104,2.0,2.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
97912,Consulta de Lactancia por profesional  - Matrona/ón,7,9,2024,200347,04040424,13,13104,1.0,1.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
97913,Consulta de Lactancia por profesional  - Nutricionista ,7,9,2024,200347,04040426,13,13104,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
98200,Consulta de Lactancia - Consulta Lactancia Materna de alerta,2,13,2024,113329,04040420,13,13105,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
98201,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,2,13,2024,113329,04040421,13,13105,17.0,6.0,2.0,5.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
98202,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,2,13,2024,113329,09600289,13,13105,9.0,0.0,2.0,3.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
98203,Consulta de Lactancia por profesional  - Matrona/ón,2,13,2024,113329,04040424,13,13105,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
98204,Consulta de Lactancia por profesional  - Nutricionista ,2,13,2024,113329,04040426,13,13105,13.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque
101556,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,5,9,2024,200347,04040421,13,13104,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
101557,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,5,9,2024,200347,09600288,13,13104,1.0,,,,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
101575,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,5,9,2024,200347,09600289,13,13104,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
101576,Consulta de Lactancia por profesional  - Nutricionista ,5,9,2024,200347,04040426,13,13104,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí
104652,Consulta de Lactancia por profesional  - Enfermera/o,5,14,2024,114331,04040425,13,13110,38.0,16.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
109797,Consulta de Lactancia por profesional  - Matrona/ón,2,12,2024,112317,04040424,13,13113,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina
111104,Consulta de Lactancia por profesional  - Matrona/ón,3,12,2024,112317,04040424,13,13113,5.0,5.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina
112299,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,13,2024,113324,04040421,13,13105,55.0,21.0,16.0,15.0,3.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
112300,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,13,2024,113324,09600289,13,13105,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
112301,Consulta de Lactancia por profesional  - Nutricionista ,11,13,2024,113324,04040426,13,13105,56.0,21.0,17.0,15.0,3.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
112401,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,13,2024,113324,04040420,13,13105,81.0,32.0,28.0,8.0,9.0,4.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
112402,Consulta de Lactancia por profesional  - Nutricionista ,1,13,2024,113324,04040426,13,13105,81.0,32.0,28.0,8.0,9.0,4.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque
113714,Consulta de Lactancia por profesional  - Matrona/ón,6,12,2024,112317,04040424,13,13113,2.0,2.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina
126561,Consulta de Lactancia por profesional  - Matrona/ón,11,12,2024,112317,04040424,13,13113,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina
132045,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,10,2024,110331,04040420,13,13103,26.0,6.0,10.0,10.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
132046,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,10,2024,110331,04040421,13,13103,17.0,8.0,4.0,5.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
132047,Consulta de Lactancia por profesional  - Médico/a,4,10,2024,110331,04040423,13,13103,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
132048,Consulta de Lactancia por profesional  - Matrona/ón,4,10,2024,110331,04040424,13,13103,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
132049,Consulta de Lactancia por profesional  - Nutricionista ,4,10,2024,110331,04040426,13,13103,19.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
133385,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,14,2024,114316,04040420,13,13110,7.0,6.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
133386,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,14,2024,114316,04040421,13,13110,12.0,6.0,5.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
133387,Consulta de Lactancia - Otras consultas de Lactancia Materna,4,14,2024,114316,09600287,13,13110,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
133388,Consulta de Lactancia por profesional  - Matrona/ón,4,14,2024,114316,04040424,13,13110,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
133389,Consulta de Lactancia por profesional  - Enfermera/o,4,14,2024,114316,04040425,13,13110,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
133390,Consulta de Lactancia por profesional  - Nutricionista ,4,14,2024,114316,04040426,13,13110,15.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135613,Consulta de Lactancia - Consulta Lactancia Materna de alerta,3,14,2024,114316,04040420,13,13110,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135614,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,3,14,2024,114316,04040421,13,13110,12.0,1.0,10.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135615,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,14,2024,114316,09600287,13,13110,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135616,Consulta de Lactancia por profesional  - Matrona/ón,3,14,2024,114316,04040424,13,13110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135617,Consulta de Lactancia por profesional  - Enfermera/o,3,14,2024,114316,04040425,13,13110,11.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135618,Consulta de Lactancia por profesional  - Nutricionista ,3,14,2024,114316,04040426,13,13110,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida
135734,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,9,2024,109302,04040420,13,13104,7.0,4.0,1.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
135735,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,9,2024,109302,04040421,13,13104,5.0,1.0,2.0,1.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
135736,Consulta de Lactancia - Otras consultas de Lactancia Materna,4,9,2024,109302,09600287,13,13104,10.0,0.0,3.0,6.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
135737,Consulta de Lactancia por profesional  - Matrona/ón,4,9,2024,109302,04040424,13,13104,3.0,3.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
135738,Consulta de Lactancia por profesional  - Nutricionista ,4,9,2024,109302,04040426,13,13104,19.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
140911,Consulta de Lactancia - Consulta Lactancia Materna de alerta,6,14,2024,114331,04040420,13,13110,11.0,7.0,3.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
140912,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,14,2024,114331,04040421,13,13110,23.0,8.0,9.0,2.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
140913,Consulta de Lactancia - Otras consultas de Lactancia Materna,6,14,2024,114331,09600287,13,13110,8.0,2.0,0.0,2.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
140937,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,6,14,2024,114331,09600289,13,13110,23.0,12.0,8.0,1.0,1.0,1.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
140938,Consulta de Lactancia por profesional  - Enfermera/o,6,14,2024,114331,04040425,13,13110,42.0,17.0,12.0,5.0,8.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida
149793,Consulta de Lactancia - Consulta Lactancia Materna de alerta,2,10,2024,110331,04040420,13,13103,32.0,5.0,18.0,9.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
149794,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,2,10,2024,110331,04040421,13,13103,24.0,6.0,11.0,3.0,4.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
149795,Consulta de Lactancia por profesional  - Médico/a,2,10,2024,110331,04040423,13,13103,27.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
149796,Consulta de Lactancia por profesional  - Matrona/ón,2,10,2024,110331,04040424,13,13103,3.0,3.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
149797,Consulta de Lactancia por profesional  - Nutricionista ,2,10,2024,110331,04040426,13,13103,28.0,8.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia
156689,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,8,9,2024,109302,04040421,13,13104,6.0,2.0,2.0,2.0,,,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
156690,Consulta de Lactancia - Otras consultas de Lactancia Materna,8,9,2024,109302,09600287,13,13104,14.0,5.0,1.0,3.0,5.0,,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
156691,Consulta de Lactancia por profesional  - Matrona/ón,8,9,2024,109302,04040424,13,13104,4.0,4.0,0.0,0.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
156692,Consulta de Lactancia por profesional  - Nutricionista ,8,9,2024,109302,04040426,13,13104,18.0,7.0,4.0,4.0,3.0,,0.0,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
158157,Consulta de Lactancia - Consulta Lactancia Materna de alerta,8,9,2024,109302,04040420,13,13104,5.0,4.0,1.0,0.0,0.0,,,0.0,0.0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí
